"artist_name","track_name","release_date","genre","lyrics"
"Catch 22","Sick and Sad","1998","Ska","Go!  Sick and sad again Sometimes I'd like the rain to end Sick and sad again Sometimes I'd like to stand on my own two feet  Went to the corner of second and main But there was somebody to mention That they hoped it would rain forever (Yeah!) forever (Yeah!) So they could drown (Yeah!) in peace (Then I) Went down to Hodgkin P.L But there was nobody to answer When I rang that doorbell forever forever Now I'm sad all the time  Sick and sad again Sometimes I'd like the rain to end Sick and sad again Sometimes I'd like to stand on my own two feet   Today was the day But she threw it all away And I could never understand 'Cause she was never one to play by the rules of the game Her and me were so the same (And I) I try so hard and I never give in And I am never satisfied until the day that I win against them But I don't care (but I don't care I can fade away to anywhere) I'll follow her to anywhere (Don't stop because you might get dropped)  Sick and sad again Sometimes I'd like the rain to end Sick and sad again Sometimes I'd like to stand on my own two feet   (Lets go!) Sick and sad again Sometimes I'd like the rain to end Sick and sad again Sometimes I'd like to stand on my own two feet  Sick and sad again Sometimes I'd like the rain to end Sick and sad again Sometimes I'd like to stand on my own two feet Sometimes I'd like to stand on my own two feet"
"Catch 22","Supernothing","2000","Ska","He wakes up sad again Wonders when the rain will end She'll act like she don't care 'cause to her it's just a game that he plays I'm a super... I'm a nothing... I'm a no one... Going nowhere fast but I don't care All the times he said he would She never really understood What he said or what he meant He won't forget what wasn't said He'll find himself alone standing in the rain I'm a super... I'm a nothing... I'm a no one... Going nowhere fast but I don't care... But I don't care"
"Catch 22","Hard to Impress","2000","Ska","You say that you don't know me and you couldn't if you tried And your ignorance amazes me with every single lie You say one thing and mean it then but then you can't decide I would like to know What did I do to earn your disrespect? An overrated importance of superior intellect The words I say are not as big but does that mean a thing I guess that I'll just stop Trying to impress  I look at you (and wonder what you're thinking) And what you say (when I turn my back to you) Your arrogance (powers your ego) You say that I don't know you but I've tried and tried and tried And I don't know what you're thinking when you look into my eyes Is it positive or is it negative the trend And it's funny the way you thought of me When I thought that we were friends I'm glad it all worked out The way I knew it would I'm glad that I can stop Trying to impress  I look at you (and wonder what you're thinking) And what you say (when I turn my back to you) Your arrogance (powers your ego)"
"Streetlight Manifesto","A Better Place, A Better Time","2003","Ska","So she wakes up in time to break down She left a note up on the dresser and she's right on time You don't know anything right or wrong I said ""I know-ow-ow-ow"" And she said ""So-o-o-o?"" I wanna panic but I've had it so I go-o-o-o ""You don't owe anything to anyone But don't take your life 'Cause it's all that you've got You'd be better off just up and leaving if you don't think they will stop""  ""And when you wake up Everything is gonna be fine I guarantee that you wake in a better place In a better time So you're tired of living? You feel like you might give in? Well don't It's not your time""  Lookin' through the paper today Lookin' for a specific page Don't wanna find her full name followed by dates 'Cause when I left her alone She made a sound like a moan ""You're known by everyone for everything you've done"" Fuck buyin' flowers for graves I'd rather buy you a one way non-stop To anywhere find anyone do anything Forget and start again love She says she won't go (And that's that) It hurts too much to stand by You've gotta stop and draw a line Everyone here has to choose a side tonight The moment of truth is haunting you Don't forget your family regardless what you choose to do You can't decide And they're all screaming ""Why won't you?"" I'll start the engine but I can't take this ride for you I'll draw your bath and I'll load your gun But I hope so bad that you'll bathe and hunt  Annie's tired of forgettin' about today and always plannin' for tomorrow (Tomorrow) Tomorrow Annie says ""The saddest day I came across was when I learned that life goes on without me"" (Without me) Without me and I said ""If everyone has someone else well I ain't got nobody's love to save me"" (To save me) To save me and she said ""I think I'll pass away tonight 'cause it seems I'll never get it right it's just me"" (It's just me) Just me and I said  ""And when you wake up Everything is gonna be fine Guarantee that you wake in a better place In a better time So you're tired of livin'? You feel like you might give in? Well don't It's not your time  Annie said she wouldn't mind if they never find a cure to all her problems (Her problems) Problems and she said ""As long as she has someone near to make it clear she doesn't need to solve them"" (To solve them) Solve them and she said ""Oh this loneliness is killing me it's filling me with anger and resentment"" (Resentment) Resentment and she said ""I'm turning into someone that I never thought I'd have to be again""  And when you wake up Everything is gonna be fine Guarantee that you wake in a better place In a better time So you're tired of livin'? Feel like you might give in? Well don't It's not your time  Oh Annie's tired of forgettin' about today and always plannin' for tomorrow tomorrow and she said ""The saddest day I came across was when I learned that life goes on without me"" without me and I said ""If everyone has someone else well I ain't got nobody's love to save me"" so save me and she said ""I think I'll pass away tonight 'cause it seems I'll never get it right it's just me"" it's just me and I said  ""And when you wake up Everything is gonna be fine I guarantee that you wake in a better place And in a better time So you're tired of livin'? And you feel like you might give in? Well don't It's not your time""  ""And even if it was so oh I wouldn't let you go You can run run run run but I will follow close"" Someday you'll say ""that's it that's all"" But I'll be waiting there with open arms to break your fall I know that you think that you're on your own But just know that I'm here and I'll lead you home if you let me She said ""Forget me"" but I can't"
"Streetlight Manifesto","The Three of Us","2013","Ska","I will never defend The men who make amends with any enemy’s friends I will never pretend  There we were the three of us The thief the king and I Finally we were forced to see We were equals in the night (Starry starry night) Looking down between the trees And the town we knew we had to leave For what it’s worth We will walk the Earth until we find the things we seek  And the king said I believe that I’m a non-believer now I was a leader but I had to leave them all No one will ever know the things I held inside So I let them go Oh my god oh my god yes oh my god  I will never defend The men who make amends with any enemy’s friends I will never pretend I will never bow down To another man even when everyone’s saying I’ve sinned I will never repent  Whoa whoa Whoa whoa whoa  They will not protect us (We will fall) They will not defend us We’ll be left behind we’ll be left behind And I never give a damn about the story’s end Or even how it all began And the one word that I’ll seek is one that I can tell myself And it’s a long and winding road But if you reap the seeds you sow You’ll see you’re really not alone  I will never defend The men who make amends with any enemy’s friends I will never pretend I will never bow down To another man even when everyone’s saying I’ve sinned I will never repent   There we were the three of us The priest the tramp and I Years ago we had left to roam But reunited on that night (That starry starry night) No one had to speak a word For we all knew what the others learned That everything that we ever did Was but a way to pass the time  And The Priest said I believe that I’m a true believer now I was a sinner but I came to see the light The bum and me did not agree but I must confess some jealousy Oh my god oh my god yes oh my god  I will never defend The men who make amends with any enemy’s friends I will never pretend I will never bow down To another man even when everyone’s saying I’ve sinned I will never repent"
"Streetlight Manifesto","Everything Went Numb","2003","Ska","And the story goes like this: Everything went numb for the money and the guns And every time he'd think it out: ""There's nothing to worry about Get in the van don't deviate from the plan If everything goes smooth then you'll walk away a rich man"" So it begins everybody walks in Could this be the way or the day that the underdog wins? I think not and I bet on the feds Because the black hat men never win in the end so...  Ski mask check! Sawn-off check! Guilty conscience fear of death check check check! Everything went numb when he stumbled upon What he thought was going to be another means to the end Silence! Sirens! It all went down like his nightmare the night before I don't want to hear. I don't want to be near I do what I got to do just to keep my nose clean  Story doesn't end here Don't fear for our hero ain't near The end my friend. Let's take it back to how it all began: With a proposition Proposition starts with a capital ""P"" ""Or at least for me"" he said to himself But himself ain't a lot when he's got nothing left Of what was once a man loved and loving He took that trip that turns something to nothing Right and wrong there's Not a lot a difference when you're singing that poor man's song And that song it Goes just a little like this: Na na na na-na na Na na na na-na-na-na Na na na na-na na na-na na na na na  Na na na nana nana nana na na Na na na nana nana na na na  Ski mask check! Sawn-off check! Guilty conscience fear of death check check check! Everything went numb when he stumbled upon What he thought was going to be another means to the end Silence! Sirens! It all went down like his nightmare the night before I don't want to hear. I don't want to be near I do what I got to do just to keep my nose clean"
"Streetlight Manifesto","Point/Counterpoint","2003","Ska","I've got a gun in my hand but the gun won't cock My finger's on the trigger but that trigger seems locked And I can't stop staring at the tick-tock clock And even if I could I would never give up With a vest on my chest a bullet in my lung I can't believe I'm dying with my song unsung And if and when I die won't you bury me alone? 'Cause I'll never get to heaven if I'm singing this song  If there was something wrong would you be oh-so strong? Would you do what it takes to move this hollow life along? I'd like to think I would you know I'd like to think I would But I can guarantee that what you see is not reality And every time she makes a point I make a counterpoint She said it's easy but in the end you'll have no choice And you know that's only just the way that it goes You said it right man that is just the way that it goes  And the days and the days they seem like forever And the days and the days they seem like forever but forever isn't ever enough! I'd like to sing a song (Promise you won't be long) I'll try not to be long but I don't want to get this story wrong There was a kid who never cared about the little things Don't even bother 'cause I'm tired and I'm sick of it And every time she makes a point I'll make a counterpoint She said it's easy but in the end you'll have no choice And you know that's only just the way that it goes You said it right man that is just the way that it goes  I've got a gun in my hand but the gun won't cock My finger's on the trigger but that trigger seems locked And I can't stop staring at the tick-tock clock And even if I could I would never give up With a vest on my chest a bullet in my lung I can't believe I'm dying with my song unsung And if and when I die won't you bury me alone? 'Cause I'll never get to heaven if I'm singing this song  Oh (you don't know you don't know) you don't know where I've been Oh (you don't know you don't know) you don't know what I've seen  If I did something right would you give up this fight? Would you say you were wrong and maybe someone else was kind-of right? I'd like to think you would you know I'd like to think you would But I can't guarantee that what you get is an apology Jump back to the day we met I never Thought that it would end this way if ever I let you down I want to ask of you To take it down a notch and we can talk it on through  And the days and the days they seem like forever And the days and the days they seem like forever but forever isn't ever enough! I'd like to sing a song (Promise you won't be long) I'll try not to be long but I don't want to get this story wrong There was a chick who never cared about the little things Don't bother 'cause I still don't give a shit And every time she makes a point I'll make a counterpoint She said it's easy but in the end you'll have no choice And you know that's only just the way that it goes You said it right man that is just the way that it goes  I've got a gun in my hand but the gun won't cock My finger's on the trigger but that trigger seems locked And I can't stop staring at the tick-tock clock And even if I could I would never give up With a vest on my chest a bullet in my lung I can't believe I'm dying with my song unsung And if and when I die won't you bury me alone? 'Cause I'll never get to heaven if I'm singing this song  Oh (you don't know you don't know) you don't know where I've been Oh (you don't know you don't know) you don't know what I've seen  So tell me friend how's it going to end When the shit goes down and there's no one left around to get your back? You'll crack you'll smile and agree with everything they say They'll try to tell you that it's all okay But it's not and you're shot and you're bleeding pretty bad And you can't stop thinking about the things you never had Like a wife and a kid and the things you never did Running around livin' a life that's empty in the end my friend Oh you'll take back all you've said Oh when the regrets fill your head Trust me I've been there before I would not wish it upon My greatest enemy what irony once friends but I find You'll have to learn this lesson on your own   So I waited by the phone but that phone never rang And I sang so loud so I wouldn't hear the bang When the bang never came and I never got the call Fuck it! Thank you! I love you all Some are going to say that we're doomed to repeat All our past mistakes great but that's not me And even if it was I would always disagree Because in the end I always get the better (of me)  I've got a gun in my hand but the gun won't cock My finger's on the trigger but that trigger seems locked And I can't stop staring at the tick-tock clock And even if I could I would never give up With a vest on my chest a bullet in my lung I can't believe I'm dying with my song unsung And if and when I die won't you bury me alone? 'Cause I'll never get to heaven if I'm singing this song  Oh (I'll take you I'll take you) I'll take you where I've been Oh (I'll show you I'll show you) I'll show you what I've seen"
"Streetlight Manifesto","We Will Fall Together","2007","Ska","I once knew a guy obsessed with the afterlife Oh what a terrible day that was he realized he'd wasted all his time Time was ticking by and he'd been left behind And as the clock tick-tocked his heart did stop and everything he had was fucked  And we know not what we do (Can you hear them call?) Will we ever make it through? As they watch us fall from the sky to the ground to the sea Woe is me woe is me No one will save you now we can only look away (away!) We'll not be victims there'll be no victims of to speak And only then will we be free And up will rise the meek  And where we fall we will fall together No one will catch us so we'll catch ourselves And where we roam we will roam forever No one will understand what we meant  The beaten and the bruised forsaken; the abused Oh what a glorious day we'll have rising up and claiming all our dues The day will come as sure as the ever-setting sun All of those that self-imposed will find themselves so indisposed  And we know not what we do (Can you hear them call?) Will we ever make it through? As they watch us fall from the sky to the ground to the sea Woe is me woe is me No one will save you now we can only look away (away!) We'll not be victims there'll be no victims of to speak And only then will we be free And up will rise the meek  And where we fall we will fall together No one will catch us so we'll catch ourselves And where we roam we will roam forever No one will understand what we meant   Now with the line drawn in the wet sand you need to tell us where to stand Sitting waiting watching rotting everything they warned us of is true Now tell me what we're all supposed to do They're coming after all of us with everything they've got With the fury of a soldier who will answer to his God So how will we fight? All we have is logic and love on our side  And where we fall we will fall together No one will catch us so we'll catch ourselves And where we roam we will roam forever No one will understand what we meant"
"Streetlight Manifesto","Would You Be Impressed?","2007","Ska","Would you be upset if I told you we were dying? And every cure they gave us was a lie? Oh! They mean it when they say we're dead and doomed And every single symptom brings us closer to the tomb And who will take the credit for our swift impending fall Because it's not my fault Would you be impressed if I said that the dead would help us counting Every single moment that we waste our time All the time we're spending vaccinating this disease I just get dizzy when I think of all the ways we try to hide our maladies We wine (we wine) we dine (we dine) and everything is fine Because it's not my fault Now you're upset because you finally got the notion That everything you had is spinning down the drain Oh! Do you mean it when you beg and pray and plead? You're ""Give it to me give it to me give it to me give it to me all those things we need"" And what pray tell will you whimper when your number will be called You'll say ""It's not my fault"" Go! Now! The others they'll await you And every single one among the lot of you will have your turn Ai Ai Ai Oh Oh Oh Like moths that fly into the flame it always ends up so You scream: ""Not me! Take anybody else! Because it's not my fault!"" I had a dream last night where everyone was trying Subconsciously I knew it was a lie And when I woke I knew it was time to pray To make amends before the end before my judgment day I looked around I stood alone I knew what I had to say I said ""It's all my fault"""
"Streetlight Manifesto","Somewhere in the Between","2007","Ska","You were gone when we found you You were practically surrounded you were trapped But the opposition stalled their blood ran cold When they saw the look of love in your eyes  Maybe the times we had they weren’t that bad And everything else was part of the plan We sang: ""I don’t know where we go from here"" This is the alpha omega beginning and the end And we all just idolize the dead  So you were born and that was a good day Someday you’ll die and that is a shame But somewhere in the between was a life of which we all dream And nothing and no one will ever take that away  You had a love and that love had you And nothing mattered you were fine And some will complain they’re just bitter what a shame They know that loving and losing is better than nothing at all  Maybe the times we had they weren’t that bad And everything else was part of our path We sang: “I don’t know where we go from here” This is the anthem the slogan the summary of events And we all just idealize the past  So you were born and that was a good day Someday you’ll die and that is a shame But somewhere in the between was a life of which we all dream And nothing and no one will ever take that away   Yeah the times we had they were not that bad And everything else it was part of the plan And we sang: “I don’t know where we go from here” This is the alpha omega beginning and the end And we all just idolize the dead  So you were born and that was a good day Someday you’ll die and that is a shame But somewhere in the between you lived a life of which we all dream And nothing and no one will ever take that away  And some day soon my friends this ride will come to an end But we can’t just get in line again"
"Streetlight Manifesto","Here’s To Life","2003","Ska","How did Camus really die that night? Were they right? When he died was it really his time? Or was it suicide? And Holden Caulfield was a friend of mine We go drinking from time to time And I find It get's harder every time  Back off But you're out on the street again Don't you stop Did you know you couldn't swim? Back off Until you're out on the street again I'm not gonna play if there ain't no way I'll win  Hemingway never seemed to mind The banalities of a normal life And I find It get's harder every time So he aimed the shotgun into the blue Placed his face in between the two and sighed: ""Here's to life""  Back off But you're out on the street again Don't you stop Did you know you couldn't swim? Back off Until you're out on the street again I'm not gonna play if there ain't no way I'll win  Hey there Salinger what did you do Just when the world was looking for you To write anything that meant anything You told us you were through And it's been years since you passed away But I see no plaque and I see no grave And I can't help believing You wanted it that way Vincent Van Gogh why do you weep? You were on your way to heaven but the road was steep And who was there to break your fall? We're guilty one and all And I don't know much but I do know this: With a golden heart comes a rebel fist But I can't help agreeing With those that would not quit  And it makes me sick when I think of it All my heroes could not live with this And I hope you rest in peace Because with us you never did And K.D.C. you were much too young And you changed my life But I draw the line at suicide Here's to life!"
"Streetlight Manifesto","A Moment of Silence","2003","Ska","A moment of silence please for those who never get the chance They show up to the party but they're never asked to dance The losers the liars the bastards the thieves The cynicists the pessimists and those that don't believe in nothing  I never met a loser that I didn't see eye to eye with I declare I stare into your eyes but you look right past me into the air What's it like to stand in your shoes? To have never felt the belt of somebody's abuse? I take the bottle and I tip it to all my heroes that have passed Alas you have left us but your stories they will last Uninspired by the recruiting call Independent we stand independent we fall  So tell me How long do you think you can go before you lose it all? Before they call your bluff and watch you fall? I don't know but I'd like to think I had control At some point but I let it go and lost my soul Sit tight but the revolution's years away I'm losing faith and I'm running low on things to say So I guess I have no choice but to regurgitate The tired anthem of a loser and a hypocrite  Oh to have died that night I realized it wouldn't last Our days were numbered and the reaper tipped the hourglass The final mayday of our sinking ship had come and passed Oh to the west you don't know what it is you're running from And everybody's laughing loud Your last chance to make your mother and your father proud (Oh oh-oh-oh oh-oh-oh-oh oh-oh-oh-oh) (Oh oh-oh-oh-oh oh-oh-oh-oh oh-oh-oh-oh)  A moment of silence please for those who never get the chance They show up to the party but they're never asked to dance The losers the liars the bastards the thieves The cynicists the pessimists and those that don't believe in nothing  They said ""A pox upon your house upon your family And everyone you ever knew and everyone you'll ever meet"" I bet they think we wish we joined when we could But we do what we want we don't do what we should Now everybody's laughing because they're thinking they're in on something I don't get Don't forget I connect and I heard every word you said Like a child who believes he was wronged If you hate me so much then stop singing my songs  So tell me How long do you think you can go before you lose it all? Before they call your bluff and watch you fall? I don't know but I'd like to think I had control At some point but I let it go and lost my soul Sit tight but the revolution's years away I'm losing faith and I'm running low on things to say So I guess I have no choice but to regurgitate The tired anthem of a loser and a hypocrite  Oh to have died that night I realized it wouldn't last Our days were numbered and the reaper tipped the hourglass The final mayday of our sinking ship had come and passed Oh to the west you don't know what it is you're running from And everybody's laughing loud Your last chance to make your mother and your father proud (Oh oh-oh-oh oh-oh-oh-oh oh-oh-oh-oh) (Oh oh-oh-oh-oh oh-oh-oh-oh oh-oh-oh-oh)"
"Streetlight Manifesto","Down, Down, Down to Mephisto’s Cafe","2007","Ska","If I were you/ I would take this as a sign Believe it's true/ we were never meant to fly And I owe you/ I know you more than anyone alive And I will not let go   They will not remember this song — No matter what we do we'll be wrong They will not remember this song — No matter what we do we'll be wrong  I can't seem to see the seal we're breaking (I can't seem to see the seal we broke) I refuse to recognize your views Someone shouted ""Everything's for nothing"" (Somebody shouted ""All is lost"") But I can't buy that nonsense too Way back when the prophecies began Do you think they really had a master plan Or were they merely writing fable stories? I don't know but it has occurred to me — The punishment that they threaten constantly It's only real if they could just convince me  We're going down down down to Mephisto's Cafe Down down down to Mephisto's Cafe (We're going down) And the gears will spin and the sinners sin/ but at least we'll give them hell And the righteous few will spit on you/ so bid them all farewell We're going down down down to Mephisto's Cafe We're going down (Right?) (Right!)  So fuck the flocks of sheep that keep amassing masses — Asses being led so far astray And I won't claim to believe the things I read — Black books or agenda magazines I'd rather see in shades of gray  If I were you/ I would take this as a sign Believe it's true/ we were never meant to fly And I knew you when you were you/ before they twisted all your views Before you came unglued  We're going down down down to Mephisto's Cafe Down down down to Mephisto's Cafe (We're going down) And the gears will spin and the sinners sin/ but at least we'll give them hell And the righteous few will spit on you/ so bid them all farewell We're going down down down to Mephisto's Cafe We're going down (Right?) (Right!)   Now everybody's telling taller tales/ and I don't know who to believe Okay if your father really loves you more/ what about the other families? Finally I met a man with kindness in his eyes/ and fire in his heart He said ""you'll never have to choose a side —/ It's rewarding but oh the road is hard—"" They broke him wide open/ like a dam and a cork that's holding everything inside You can play the role of rebel/ just be sure to know your wrong from your right I remember it was years ago/ you know I still count the days You and I had quite a ways to go I never once heard you complain And you said…   ""Don't crack 'cause you might not make it back And if you do you will be alone and you can't live like that Well I know when I'm wrong/ and I sure as hell ain't wrong this time""  We're going down down down to Mephisto's Cafe Down down down to Mephisto's Cafe (We're going down) And the gears will spin and the sinners sin/ but at least we'll give them hell And the righteous few will spit on you/ so bid them all farewell We're going down down down to Mephisto's Cafe We're going down (Right?) (Right!)"
"Streetlight Manifesto","The Hands That Thieve","2013","Ska","I felt no guilt till I was caught and I was told that I was guilty And even then I wasn't really sure (yeah yeah) That the thing I felt was guilt itself or maybe it was something else Frustration at the fact that I was ever caught at all I told a lie that multiplied and by the time I'd realized it I’d given up everything I ever loved (yeah yeah) Because the thing you lack when you're looking back Is the pressure the fear that you have to act Yeah everything is clearer when you’re looking at the past (oh no)  And I don’t care if I lose because my heroes did too They shouted: ""Court should be adjourned because the jury are fools"" And the judge can’t decipher his left from his right or his right from his wrong And we will bite the hand that thieves we will not turn the other cheek This is no threat it is a promise we will keep So what's the point pretending when we've seen behind the curtain And there's nothing much to see? Oh yeah  I felt no pain till I was down and I was told that I was bleeding And even then I knew I wasn’t done (yeah yeah) Because the wounds I get they will just collect Ensuring that I won’t forget; reminders of the battles that I've lost and that I’ve won And I will fight till I have died or all my enemies are allies And even then I will sleep with an open eye (yeah yeah) Cause the night is long and our foes are strong But I know that the road we're traveling on It only seems so dark because we've almost reached the dawn Oh no  And I don’t care if I lose because my heroes did too They shouted: ""Court should be adjourned because the jury are fools"" And the judge can’t decipher his left from his right or his right from his wrong And we will bite the hand that thieves we will not turn the other cheek This is no threat it is a promise we will keep So what's the point pretending when we've seen behind the curtain And there's nothing much to see? Oh yeah  And everyone will claim that they knew from the beginning That what they did was wrong but they still just went on sinning The sudden rush you feel when realizing everything you know will fade away It haunts you dear but you won’t want to let it go Someday we'll lose the war but until then we will dream of winning  I won’t forget the things you said When I was down and I was tired of it The words you spoke they brought me home When it was time to fight we chose a side But everyone knew that something didn't feel right So we stood our ground and waited for a sign When it was time to fight we chose a side But everyone knew that something didn't feel right So we stood our ground and waited for a sign  You said don't look back No no no no we won't look back we won't look down we’ve gone too far (Don’t look down) We’re too high off the ground the bridge was burned the lesson learned We won't look back We won't look down We’ve gone too far We’re too high off the ground The bridge was burned The lesson learned You said don't look back No no no no we won't look back we won't look down we’ve gone too far (Don’t look down) We’re too high off the ground the bridge was burned the lesson learned"
"Streetlight Manifesto","They Provide the Paint for the Picture-Perfect Masterpiece That You Will Paint on the Insides of Your Eyelids","2010","Ska","There is a man with no face and a name I don't remember Lives in a house in the middle of the woods And he said once ""Son don't you laugh out loud For they are listening oh they are listening Oh you've got to be strong Oh you've got to keep holding on Now it's just a matter of time."" Head for the hills go!  They provide the paint for the picture perfect masterpiece that you will Paint on the insides of your eyelids Can you possibly see anything you want to see? No hell no there's nothing wrong with the way I see And he wanted to be a soldier in the next great war He wanted to kill and fight and maim but not be told what he was fighting for That's the way it's going to have to be my friend That's the way it's going to have to be my friend  I passed a man on the corner in the city yesterday Singing 'Yada yada yada and tomorrow it'll end' And I never thought I'd live to see another sunny day But I'm here and I fear I'll be here until the end  So watch your mouth or you're going to make a grave mistake Hold your tongue or you're going to catch a bullet in the head Watch your mouth or you're going to make a grave mistake Don't die for anything less than the best of life  The things they said went to your head But you never tried to understand What they take you will never take back Cause they take what they take what they can 'cause they can from you You follow me and you follow me but you never ask why And I wonder what you're under could this be another piece of the I don't care I just do what they say Because they say what to do in a matter of fact way  But don't stop because you might get burned And you might just learn to stand on your own two feet And I think that it's neat how you learn to repeat Everything that you hear in the street so well Learn to repeat everything that you hear so well You learn to repeat everything that you hear so well You learn to repeat everything that you hear so well  Oh and everyone was resting because they thought it was the end And even if it wasn't they decided to pretend And somewhere in the distance I could hear him whispering ""You can fight all you want they will win in the end so""  Sometimes in the evening when I'm lying in my bed I am taken to the forest to that isolated shed And I wake with his words resonating in my head And I can't stop thinking about the gist of what he said so  Watch your mouth or you're going to make a grave mistake Hold your tongue or you're going to catch a bullet in the head Watch your mouth or you're going to make a grave mistake Don't die for anything less than the best of Everyone settles for the rest not the best of I will die for no less than the best of life"
"Streetlight Manifesto","Keasbey Nights","2006","Ska","It was the summer of 95 (So what!) In the backyard shaving the old plies Feeling so strong (strong!) something went wrong (wrong!) Straight into my finger what a stinger it was so long I still remember that day like the day That I said that I swear ""I'll never hurt myself again"" But it seems that I'm deemed to be wrong to be wrong to be wrong Gotta keep holding on They always played a slow song   When they come for me I'll be sitting at my desk With a gun in my hand wearing a bulletproof vest Singing ""My my my how the time does fly When you know you're going to die by the end of the night."" and said hey   I still remember when we were young and fragile then No one gave a shit about us because times were tougher then Feeling so good (good!) cruisin' the hood (hood!) Straight into the real world where rich kids never understood But I don't care I can fade away to anywhere Don't stop because you might get dropped And if you do who's going to pick you up Well I won't well I won't... They always played a slow song   When they come for me I'll be sitting at my desk With a gun in my hand wearing a bulletproof vest Singing ""My my my how the time does fly When you know you're going to die by the end of the night."" and said hey   When they come for me I'll be sitting at my desk With a gun in my hand wearing a bulletproof vest Singing ""My my my how the time does fly When you know you're going to die by the end of the night."" When they come for me I'll be sitting at my desk With a gun in my hand wearing a bulletproof vest Singing ""My my my how the time does fly When you know you're going to die by the end of the night.""  When they come for me I'll be sitting at my desk With a gun in my hand wearing a bulletproof vest Singing ""My my my how the time does fly When you know you're going to die by the end of the night."" and said hey (Hey!) (Hey!) (Hey!) (Hey!)  God it fuckin' sinks in here"
"Streetlight Manifesto","Toe to Toe","2013","Ska","Some day you will grow up and learn to lie Just like your daddy did when he told you no one ever really dies I hope that I'm not there when you realize That those with their nose in the air will never look you in the eye  And you will go toe to toe Like David and Goliath Who will be Goliath? And will you throw the stone? I don’t know yeah I don’t know Said the man with all of the answers If he don’t have the answers Then How will I ever know?  I knew an old man With nothing to do but wait He invited himself And he still showed up late When it came to the end of the night he would always overstay But I never had a reason to complain Until the day he stopped coming by and I missed his company  And you will go toe to toe Like David and Goliath They will be Goliath And you will throw the stone I don’t know yeah I don’t know Said the man with all of the answers If he don’t have the answers How will I ever know?  And I don’t care What you do with the little time everyone gets As long as you do the math choose a path that will never hurt anyone else Although they'll hurt you make damn sure they've heard you; They will not forget  Someday I will find you and stop on by And you’ll say ""how've you been?"" and I’ll say ""I’ve been fine"" We will both know that it's a lie It turns out what I figured out is I was wrong and you were right  And you will go toe to toe Like David and Goliath They will be Goliath And you will throw the stone I don’t know yeah I don’t know Said the man with all of the answers If he don’t have the answers How will I ever know?"
"Streetlight Manifesto","The Receiving End of It All","2007","Ska","So Marigold my love you've had too much to drink And I need not remind you our discount tickets for this sinking ship Take-backs and sweet regrets that's all that we have left No one is looking out for anyone but number one One to one two to dance we all get our sweet romance Though sour grapes will turn to wine it’s all just vinegar with time And oh you want to know we all want to know How can anybody treat somebody so?  She said “It hurts too much” I said “It will never hurt enough” No one will ever see these cuts No one will ever call this bluff But that's just the way that it goes And when he left us he said ""It's not so bad"" That motherfucker he took everything we had And when I'm thinking back I'm counting all the ways Nobody helped us so we dreamt of better days And we sang ""That's just the way that it goes""  Yeah we used to be in love (my love!) but now we're just in like And we broke all our promises and baby that ain't right Because you don't know what it's like to lose it all… Take it back take it back cause you don't know Take it back take it back cause you don’t know What it's like to be on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all You beg and plead but no one here can save you Why would they try when they can't quite save themselves?  So Marigold someday we'll have to write a script But I won't stop denying Ashamed of all the selfish things we did Dropped out of every single friendship that you had They nearly loved you but you never could have loved somebody back Tell me of your sorrows tell me everything from the start I'd like to do my part to help a friend in need I said you could come to me But when you needed someone most I wasn't there I wasn't even...  She said “It hurts too much” I said “It will never hurt enough” No one will ever see these cuts No one will ever call this bluff But that's just the way that it goes And when he left us he said ""It's not so bad"" That motherfucker he took everything we had And when I'm thinking back I'm counting all the ways Nobody helped us so we dreamt of better days And we sang ""That's just the way that it goes""  Yeah we used to be in love (my love!) but now we're just in like And we broke all our promises and baby that ain't right Because you don't know what it's like to lose it all… Take it back take it back cause you don't know Take it back take it back cause you don’t know What it's like to be on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all  You beg and plead but no one here can save you Why would they try when they can't quite save themselves? Yeah we used to be in love but now we're just in like And we broke all our promises and baby that ain't right Because you don't know what it's like to lose it all… Take it back take it back cause you don't know Take it back take it back cause you don’t know What it's like to be on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all No! No! You were not on the receiving end of it all You beg and plead but no one here can save you Why would they try when they can't quite save themselves?"
